Column_A,Column_B,Column_C,Column_D,Column_E
0.45100692056328945,0.2093629486917175,0.3719259729616927,0.47626536042140155,0.38663054306362366
0.38112910187004445,0.20766942887507261,0.5495564894578475,0.5083653338669065,0.3660762912674197
0.42571775689216457,0.17504971195053703,0.35026269191659415,0.5437622248236471,0.2467943969975455
0.5210298378530904,0.2461640404248454,0.6373639432839071,0.648774312535664,0.33756718973833827
0.46950036993645533,0.19259067998383844,0.6628039429320728,0.8209672997447248,0.25027374229007576
0.32485457833525955,0.21126867040407873,0.28927027932215377,0.4501485760211907,0.2980292602370336
0.40282269163793566,0.19626754555868486,0.3714610940813357,0.44659030481670825,0.330253923166405
0.48444797052974803,0.18226342795723666,0.4969346904495624,0.3495524924235417,0.5636182902865846
0.8521905122218922,0.6436061363644241,0.21339206381858322,0.4073593918060676,0.58413478706482
0.4347247963977914,0.06416045259971584,0.27417392169718424,0.5170958013421163,0.37404762928629154
0.49474320413095874,0.2516682289520073,0.3577322680139856,0.514246180716201,0.5337929017294458
0.47599022751727604,0.15667832531472847,0.7360893465235562,0.7316507885096515,0.5620820186742455
0.506874393956073,0.19115545225470038,0.6390350729822718,0.2786630528332129,0.5061828950133902
0.6768581768605133,0.40133687705710347,0.6631643712696613,0.6880540334026135,0.34394802142955777
0.5892538726142267,0.26333918793093863,0.7884212732106373,0.46456154920472026,0.4559258718371561
0.5088688800646407,0.08323440143368879,0.21552564813435793,0.39103139403729104,0.7240702231392055
0.4119083239860529,0.19882350689682474,0.5803988383639398,0.5257903523699535,0.4540005689354066
0.4696391393572478,0.09394485225267932,0.29604956862963794,0.533049470373653,0.3252391707153678
0.2482792613141313,0.4351462265096474,0.40277769437313,0.5900107530836473,0.4194651622460167
0.7456259503293917,0.562560704302445,0.6453070255184441,0.03788333359845436,0.4468740663657378
0.7253474895193885,0.5915187569233005,0.6849247456689953,0.15384027809259776,0.4312602541786923
0.5491376505390083,0.32921291578992185,0.6141272161002395,0.5050575871572731,0.17335702129650923
0.7627836001534394,0.3807558916878395,0.41096995014312415,0.44600423279315615,0.18022482741613077
0.3361946936209158,0.5035203458818855,0.013710868375632679,0.5516845185822981,0.8119418802001568
0.4370048622423182,0.18840801126580464,0.6327266069290455,0.5249013850606868,0.4644194111949635
0.488607415719036,0.23118835192894469,0.4781829584671164,0.3600296580325397,0.5438175146286846
0.5181466562880216,0.2546514761597858,0.3487874291795156,0.500096087306965,0.42723493891463427
0.4668954560603251,0.14872132427620233,0.4606006291778913,0.47931305608901,0.31847571626765103
0.7325759831865213,0.2009624753651451,0.18804098124197155,0.3910917135483176,0.5651926055511584
0.14700375676816957,0.46883463567518346,0.3954724271945338,0.5497510284558557,0.3730588985258422
0.4316039329797849,0.2365016072218372,0.6170294021124972,0.5747900447413798,0.38931029721436633
0.7248964344794839,0.5543781116182145,0.6218121736518654,0.08504169962172337,0.45095634589033606
0.7220038717874676,0.5747056069355917,0.6313393340054403,0.1812364450058946,0.4877661706301876
0.11398659262733979,0.5123716745637321,0.059808299374249474,0.4683394604913149,0.21973752400251914
0.8323534893365984,0.5795670878375772,0.20426611235663505,0.5000981365523673,0.23346777270770502
0.6988512952471577,0.5541824835540439,0.5666580182288821,0.052062367004186205,0.46905846148752334
0.4752794990564104,0.9682387307083957,0.7086867315105785,0.07681358963056661,0.3388649337694749
0.4888687152617463,0.15546445474162734,0.7040783066574193,0.39454419519733797,0.49212795196712955
0.3841948937858012,0.25256921498095447,0.62689182212148,0.43511425129293396,0.4957493158025627
0.47614650138344916,0.14051008595220607,0.37695165537581055,0.18275670394575178,0.586763772480111
0.6953237116713088,0.39905205102577185,0.6744701831850319,0.5918949834281769,0.3003272777572847
0.7278363156175263,0.18059608721835338,0.10583683140284733,0.3901484842278203,0.6344548959633194
0.46714979481311,0.19941129104468064,0.5668484168148865,0.6788980606509541,0.18624147844659703
0.8358032639256356,0.4262496957531712,0.336617145840603,0.2788020840233224,0.293905155696406
0.465927630988521,0.2150930113967115,0.7415698781253262,0.6486362714447053,0.5605437021252926
0.4243689148389065,0.29835973866079113,0.5470842053279142,0.6983337850753354,0.14549508161932193
0.4364625071897884,0.21309107479441658,0.8629434055826681,0.3794762037336761,0.40777053761245435
0.4756577969838252,0.11802804953256177,0.2929738635643978,0.46128195872764616,0.29887692183632014
0.1970784070269233,0.4397874944397544,0.4953121448535283,0.6165530975022215,0.3837767639567332
0.47948595912254877,0.2897365150130932,0.5808430833214041,0.22462521533693447,0.4124528663302957
0.38699237914716145,0.13158089251501937,0.2806584285368194,0.5495981818314163,0.37773911266979737
0.42788563262370455,0.19873579802395844,0.5540370516702551,0.4273257280594295,0.44765083776429077
0.38176812353222567,0.2342322752669898,0.6867857596505996,0.6981636505362412,0.4308278730502285
0.6773782649592398,0.7049639153495565,0.7305530266126906,0.2751157998784086,0.2694237734328425
0.8477404405015552,0.4532512070002461,0.1928069420304231,0.6089777199931021,0.36415172828556064
0.5004792863263388,0.21471138340781243,0.6021033364892187,0.2443423565090272,0.4836963929757211
0.13996490341780038,0.5318828941055349,0.38483402970832636,0.5050685171993061,0.31179371847989534
0.43646250718978835,0.2130910747944166,0.8629434055826679,0.3794762037336761,0.4077705376124544
0.4934118706794958,0.11867123725971243,0.22705973072064206,0.2827358570039117,0.5859480890053109
0.41177774554958585,0.18805764616251058,0.37552899412911867,0.5065655919517765,0.4150537549998038
0.46327979429559163,0.10625744109980642,0.11701085847543902,0.47551770049929964,0.5716825036673712
0.6754824406149418,0.2894926824543492,0.18513747483729937,0.32948993414457284,0.3052889497803755
0.3508938069159893,0.40962368096582463,0.5676869945302965,0.6360920822198295,0.3515968040537296
0.6519939909900194,0.6668295996485909,0.5723849850691545,4.440892098500626e-16,0.4984964792603936
0.6921050567480813,0.21976192233075276,0.13942116083814599,0.36964787456797216,0.5345226955898197
0.43457990046380035,0.12234066686026748,0.25370702865790995,0.5839469675262974,0.30786040283812827
0.2329518908495258,0.5425596767367318,0.42764721577011955,0.7245447961604448,0.5563697169711024
0.45336751044132445,0.17413928444427762,0.4476462485306633,0.386291042744985,0.34889049144655504
0.13926486129886412,0.6796375977711049,0.21463667090644517,0.4890003854033633,0.6434807986397437
0.36527578798310584,0.3369829603222502,0.5236622670410365,0.7278691593631195,0.13022138452494297
0.5342379142825575,0.29218783018296296,0.5384668959956741,0.2535636150681402,0.4446392927502799
0.45899221927022604,0.24586875001995417,0.3002051763118082,0.4000893022287173,0.278673816898911
0.474284643357107,0.2445768933911059,0.8165940271336798,0.49661720969148243,0.3400892763106535
0.4732417485644781,0.18808938701346578,0.38385292846679236,0.41609696311604616,0.3524143517205581
0.541320538811057,0.18365390876130974,0.5197755679850167,0.14261225563182245,0.6410162319494201
0.4051051666126259,0.9247015801569662,0.8819359782130592,0.2404498904978738,0.11837928202312858
0.4426704215802083,0.19568856243830146,0.32440943176647213,0.585774339075476,0.3889603777265331
0.4780919942377365,0.20151048929843987,0.6141702676987484,0.27394580281533265,0.49580125773730976
0.4786956349668051,0.16868406288332038,0.8221890512197043,0.5787075451721639,0.49356528877286304
0.47481886667234124,0.15198511421034164,0.6644971284499747,0.6179010925194359,0.47775348443738463
0.478689305234983,0.20248592290207462,0.7814611625938083,0.3766348905061067,0.5303665734880145
0.46168839581738064,0.24343723819038296,0.3586302414084402,0.5396984329252357,0.5632522624421468
0.429363318369477,0.232677565361964,0.6181626393061694,0.4487024974945903,0.5290842446759999
0.4491942530536753,0.2063605759721196,0.5043035121238805,0.5261263215690236,0.6059749598153314
0.45888291862974684,0.22918136631429803,0.5780226356166738,0.45371043917089393,0.35288496206433134
0.45453565015991165,0.20359003599300052,0.3555537837614463,0.48809100243928555,0.27355675677720775
0.47264106926322896,0.239852217043513,0.8362924394521107,0.40932903770794077,0.30822836153862276
0.4421394139199694,0.12838751662328632,0.35478017527218486,0.6267395432988738,0.23608900426391527
0.4812340451723841,0.2054831415105558,0.6583250099921217,0.6971999262779407,0.5568943514724418
0.45268707367153066,0.2529194172008651,0.4037959385238762,0.40426522723540553,0.2750640565294877
0.38423255566088427,0.1691964073351262,0.2898974208020235,0.5242996888993026,0.41476145605330034
0.6241721855005098,0.4053628059432981,0.5157598104024125,0.11969959857025303,0.5413989858112374
0.7316496590060573,0.5237788353893875,0.5092855462319142,0.2074918889916954,0.46020276809993665
0.17558706409639097,0.7295215229116863,0.46944234193081813,0.6264266068872695,0.6643119994158926
0.4697302781044418,0.23404019843742346,0.6228763043533152,0.6957147552873607,0.43740883476157844
0.43203077444092786,0.18677308300593684,0.489796981907894,0.5533648986787632,0.41249639499347596
0.7724305157011568,0.5385421090994505,0.28246844267339666,0.4995599766495355,0.16283753748088894
0.4766342182492824,0.20924551553956214,0.8439306888885738,0.5018081069538473,0.3595970839239719
0.4004997657205364,0.20450618179823715,0.3061415171934757,0.45370859529800583,0.29251701742639546
0.4524385372766051,0.18190266389122445,0.29427508521871754,0.3932014108299743,0.6385832897427862
0.4107855447134159,0.24647765907195238,0.5499375976316955,0.434434907086691,0.5514492766180695
0.6026327735745707,0.24750606805317213,0.8240135903551957,0.5345347345861112,0.44617175642378326
0.8258784231006588,0.38978536483294185,0.32072814493820495,0.3125038535601876,0.32850174318840225
0.46485915145032186,0.19311588977051214,0.36718076643036535,0.4453929531042105,0.3087080480427661
0.7080578039996989,0.2385996312353955,0.21446374745736974,0.4036092110762027,0.5513834721631184
0.4633487615534421,0.19027226174914202,0.6953732861931412,0.633008183053333,0.40920222930422245
0.5299556117835487,0.3632834235916909,0.4166404098772778,0.8332840622888851,0.7563895062444483
0.4340819861204081,0.2129266759422544,0.8263177195328815,0.4070112984306307,0.5553089018729733
0.483271455133471,0.1402555308974157,0.5942590819766713,0.7684822044564185,0.33013011666911346
0.4518216004069319,0.20421398599300342,0.5895788553579777,0.32339606836590284,0.4056309282909694
0.45927419016200866,0.14771031369286464,0.637551182498894,0.823463447821341,0.16608727224629863
0.478689305234983,0.2024859229020746,0.7814611625938084,0.37663489050610666,0.5303665734880145
0.43991256208472024,0.11398090622425427,0.2727685795497625,0.4929497026135733,0.2908222981332426
0.4726410986539913,0.16106492708473483,0.5825902423741505,0.3764599762794858,0.521978332891416
0.30820091827382334,0.2860622824942341,0.15118372180511958,0.4303469859830345,0.2249092226423203
0.46382716652945477,0.1748684069065116,0.7741748479607432,0.616003638025615,0.4878454870970363
0.5332288739595823,0.4157712703154415,0.393502606904249,0.8948170601522245,0.7778485037909321
0.48860741571903593,0.23118835192894477,0.4781829584671164,0.3600296580325397,0.5438175146286846
0.49213345044113427,0.14086374752183028,0.47618888088830763,0.18743691001211665,0.6479985764416398
0.6209698428069184,0.3468795659529635,0.3913108438761136,0.34236576243125116,0.1288581897266231
0.4722639192826525,0.14700604935075395,0.6863014785176254,0.6058582226447082,0.49996223275889806
0.5073187147905329,0.12371434629318406,0.7203719672117768,0.27869328437472596,0.7470083965219141
0.46635842293391994,0.16639915909771977,0.6645748635331836,0.46230982994380404,0.5411789616419738
0.45283587351653987,0.18806418405746256,0.5196001554111889,0.40020246663866044,0.4059525679735303
0.4813854374657425,0.1549160966348282,0.7267205507469615,0.5717784112172714,0.45518070986568243
0.43407222451160987,0.2309157371944628,0.46595689087887265,0.5963334434745619,0.6398518072617457
0.46107318572762634,0.12268165605540143,0.2785276563965162,0.40584394092004883,0.4119583952267467
0.4802020282220596,0.6148909267065478,0.340400737708454,0.888665709116569,0.9012579980414828
0.5308376344230483,0.16254918870198326,0.2777809209716102,0.5267480487285774,0.329737432359248
0.6908865365226545,0.2891745232345061,0.3126220672949329,0.4698378644686597,0.17750264615709965
0.4335757536598211,0.2995000453107691,0.4146767014284249,0.5949172906399448,0.5690083331865767
0.46877512196587345,0.19662460483969282,0.7848068311859905,0.5271500458128844,0.5668495766473062
0.4696350443180333,0.18402878139954032,0.45690261239751395,0.47810758367034273,0.33061190982683875
0.18441368854739526,0.904982888917396,0.3377652227398912,0.2223991093963159,0.32784296861135054
0.4547282817472825,0.20681963296613537,0.5235732269042197,0.40964651464661306,0.5450993364766479
0.5796990440579565,0.1914639326833213,0.5817435872678179,0.6980515101559657,0.4012541813339183
0.4221969389780582,0.21764571360697926,0.44785565720028137,0.5066913472958569,0.4310266686568663
0.6394741724137445,0.22670122098962725,0.2526751492443222,0.5356530461518758,0.2660967226014297
0.4709205689466168,0.1975160935011362,0.3876524839851543,0.4174364439864582,0.3341063150818199
0.08581211963318613,0.7860722248122992,0.5801995462501098,0.23594031579067726,0.3782845591900198
0.4652411174003404,0.1700136424237109,0.21842994615217431,0.27289428293781987,0.38904513884684655
0.6726006657274639,0.28982714637127327,0.849680431750523,0.5073059376020445,0.4023679907393786
0.45436566231374387,0.08595199635947434,0.1894660775758239,0.31889411470568896,0.4186975519073938
0.22170831548524012,0.6886548111793939,0.6547712131640995,0.5253123896528341,0.5485055521661042
0.4433810989925865,0.16020504935433857,0.34276551240456776,0.5182328414575571,0.35126666855124805
0.47213847705267326,0.1540697901549496,0.7274504776051992,0.5527476729375798,0.368096349524336
0.4581980623344953,0.17759225353555985,0.29634880297837357,0.4225523399106932,0.42051271957999214
0.35665675318924756,0.9851917024008647,0.4974371217932875,0.17972136675204425,0.321774907302888
0.45601075484850906,0.23275076686296559,0.333614053862863,0.4339474386952418,0.2177504826821669
0.49117189293646824,0.2112802750141999,0.6084680141513186,0.7173930978767018,0.5220049013455382
0.2881451892751876,0.41442588958615706,0.5042644524633239,0.6211384750647186,0.4597724223170509
0.5195380709691677,0.18375984257304054,0.8513395309557986,0.6658253124722031,0.31498618714314464
0.7199195919584153,0.276766718918602,0.2581853182432947,0.5034489763400392,0.10263907448455484
0.494981617795698,0.2366657187475835,0.6300830950892431,0.6766458399863728,0.4307987892219905
0.4891660518747966,0.18558049362047116,0.6761622688884406,0.4993894511629416,0.3361617727781356
0.4052754652154969,0.24075028619576408,0.33568267838049737,0.5187466471658381,0.43706120176183544
0.41836212595330025,0.22882466091144066,0.511696809021837,0.3772125069544395,0.31942379252878994
0.405275465215497,0.24075028619576405,0.33568267838049737,0.5187466471658381,0.4370612017618354
0.4668258417676713,0.1627095197125481,0.6508398945980134,0.7120254649394027,0.3870064707632469
0.24034383661315578,0.45690271061417764,0.4790679390837307,0.5828596890227115,0.4010503954511834
0.44124339839138405,0.26331894711651394,0.489715976732955,0.37630350654778666,0.396984274635608
0.48380082142147673,0.22310624171637058,0.5267577440299486,0.7727066250291562,0.371201627515994
0.43942414007613284,0.2530631639218332,0.5347095465741922,0.3976087580475527,0.4262124365779727
0.44684463520662593,0.20504027801021818,0.3906838196376678,0.5464755625828259,0.4830730250359691
0.46369032481011135,0.0897781669061746,0.5254217211239754,0.5051364248240471,0.37558360572895216
0.20139430019625332,0.6823172906106747,0.866993346318804,0.28485117835323803,0.4888316681812955
0.4412190848356079,0.2358516553998839,0.49516234445128976,0.6394025166972315,0.6588285871358662
0.4250294097450115,0.2577576467408938,0.4299929979191225,0.5073249732195757,0.38568502567435825
0.47609273850310957,0.1644820908584236,0.604307526306926,0.41154217509401153,0.4728196055135767
0.7541085545593569,0.26886266840250583,0.23403953305390546,0.609845086070121,0.28621488953446017
0.44476818740903296,0.2209310848456352,0.4094866308503531,0.4459768021566919,0.48166940344523124
0.46806272204461963,0.21366749745939156,0.6479465715739666,0.4158990443553828,0.5370902228553355
0.11969516096575089,0.5652428553795508,0.3036069421309116,0.5615658207114677,0.4428259827478572
0.5007438453900733,0.13299129812813548,0.31454914832842296,0.2581809314741521,0.7054665651162189
0.5098926417425006,0.16965935228070733,0.595704362572408,0.3143881500367204,0.44062518983472354
0.4461498644454922,0.18279729289431373,0.5773661224287104,0.4392735742365787,0.6040198384451204
0.43388968894149255,0.18080248845151253,0.3137476618168593,0.5520687779336647,0.2546471715930685
0.4342961952622878,0.19656445315215187,0.6538251779140433,0.4733785138848758,0.5928007764794518
0.7659951140141982,0.4009786697320219,0.4117492670735451,0.3967965168169354,0.15090949697707423
0.4350295791305888,0.19209320276101088,0.634819404736024,0.6779060175873679,0.3118743052285968
0.4250294097450115,0.2577576467408938,0.4299929979191225,0.5073249732195757,0.38568502567435825
0.47492221387586836,0.16502666635407393,0.6866692429925075,0.48653016390960624,0.3953282106119109
0.27347304824622604,0.9382031381554734,0.41707740569719165,0.24920939555040597,0.3212166088080339
0.4645489311531658,0.2240414130062338,0.6311852666266607,0.6716536805830757,0.424601119040563
0.462681755631096,0.17228976883303357,0.34143586581251173,0.4986272959287317,0.3753290241308718
0.44766816755729516,0.1367216611370763,0.19351960208665492,0.49665049976862813,0.38235631461512726
0.5332811279940437,0.17598537780198584,0.9116887626969856,0.568760560835658,0.46205111597734894
0.49548492193882965,0.2032928805295236,0.7326760112683404,0.7552127386100477,0.2975256144617342
0.17725329344713714,0.6705392402070187,0.3933311639214543,0.4606252154930723,0.4216075322899766
0.4638370528263134,0.2609648571648876,0.7232176735219462,0.6103059697168094,0.373012199571082
0.465704443237039,0.1328786633198577,0.6930233757307669,0.6009447348622102,0.3501448386034198
0.7358234138752655,0.31626697127184294,0.29085625477441457,0.5607578284391816,0.18643590196635412
0.46194900134627714,0.2785444107415448,0.5439301853813587,0.511262414347596,0.48065360078340363
0.46110754752837363,0.14585957197359184,0.3624651921574381,0.54692835638835,0.30563632166597593
0.47496129068999177,0.22341830892378536,0.6104646729463082,0.7165390986242504,0.394438454141193
0.47492221387586836,0.16502666635407393,0.6866692429925074,0.48653016390960624,0.39532821061191087
0.4590460317764116,0.16212329717349536,0.40389948062974446,0.638165301693059,0.36934731327165904
0.4619063583266163,0.20357366907646207,0.7123598377532909,0.6075571821617315,0.47457037157649606
0.6977979206281184,0.2842159120608255,0.655754278966348,0.4724054338820057,0.4061704109158899
0.4593502634776026,0.14691104152684412,0.3005918145652921,0.49247837527392235,0.2986781788893503
0.5417217633056195,0.10877416432344472,0.572348001006479,0.052225381719948394,0.6978612310888335
0.5332811279940437,0.17598537780198584,0.9116887626969854,0.5687605608356578,0.46205111597734894
0.48991149180865246,0.30674703843521767,0.4643344830679646,0.7543787126636048,0.686315097100465
0.5067358770488848,0.2387238441117998,0.7527317171809396,0.4814925445747922,0.4631739991063443
0.6379315386763104,0.2600728597053513,0.29208892870003833,0.5835801570668508,0.2737221674018404
0.1800644144887512,0.570608819829194,0.7274584645821089,0.38942010147029377,0.5214861847007185
0.4887423678481641,0.18292010562888752,0.6570438950359939,0.713536596173675,0.4475646398380275
0.4931459774083491,0.16938679255858433,0.6245524600469079,0.2544535738610002,0.3605717131480531
0.4643580173251322,0.01964137537037164,0.27341773031626604,0.5441104327736359,0.3025017232757458
0.5556107820738174,0.24330077514851295,0.4391731541529332,0.5105406960327264,0.3529024517913581
0.48270145708764983,0.3028299292929881,0.5250359862710844,0.6954904660866932,0.5039494948840738
0.07066672253979878,0.7622217312145898,0.5195234806850711,0.4661980458708706,0.4724639268808414
0.4439482593685792,0.2146996502126135,0.6163244600364987,0.451369411131884,0.322519752502388
0.43942414007613284,0.2530631639218332,0.5347095465741922,0.39760875804755264,0.4262124365779728
0.6837060171706649,0.2429169706403395,0.2567565663299457,0.5839776267965688,0.48224645271508826
0.10546295002285999,0.5117061929146803,0.050820898024777794,0.46900262374012675,0.2145584901078401
0.4793406906323327,0.18841187753721567,0.7272194482068963,0.5044382110579322,0.6222452519146369
0.4571494038356225,0.21605474908617522,0.2853487253891436,0.4822479319770791,0.2923505087207745
0.5468727550352296,0.24417251621195404,0.8642955285595253,0.4799969804406683,0.44833772417652296
0.44203399825560397,0.1810939513876251,0.4863704052030621,0.44826243468056653,0.4039979420766332
0.46136660321429096,0.07926707113902193,0.4794912197176353,0.5329519738933468,0.3542925243863703
0.5342379142825575,0.29218783018296296,0.5384668959956741,0.25356361506814007,0.4446392927502799
0.47138945621021877,0.23190768003877524,0.6428337539878772,0.31695179340142504,0.33473077746945845
0.5599999072040918,0.12092622712624723,0.2359845897691566,0.36607446011752515,0.6931752459038765
0.2763254025265376,0.709386995414165,0.13890353490560242,0.6341825646013841,0.7332208981551731
0.42936331836947694,0.232677565361964,0.6181626393061694,0.44870249749459024,0.5290842446759998
0.4638370528263134,0.26096485716488765,0.7232176735219462,0.6103059697168093,0.37301219957108195
0.44422013283977113,0.2333151097439621,0.6061064042576294,0.38430324881720823,0.4317761428175387
0.16368152545118453,0.6303470914179399,0.38740937763131833,0.33382297641046577,0.26567210951092746
0.48123404517238405,0.2054831415105558,0.6583250099921217,0.6971999262779407,0.5568943514724419
0.4278677609961867,0.10417712761644787,0.5782610226998022,0.6986194730376613,0.35393816118171717
0.4498406853616179,0.2432067363593001,0.692846238631279,0.5776039834960333,0.34626533360779604
0.5308376344230483,0.16254918870198337,0.27778092097161017,0.5267480487285774,0.3297374323592481
0.48079286975346414,0.19057788473702947,0.7761917517131298,0.5659447792331231,0.4847240028911942
0.47915576588257164,0.17752115983837513,0.810707196274276,0.4074398830448517,0.5899712987622626
0.4518432808617824,0.10991911778507482,0.397429962750112,0.46486771730518467,0.3083143560948044
0.4352113326898218,0.1676258243883428,0.3637655971275496,0.4525033211610356,0.29289175919608956
0.8619435960362332,0.34505137946401865,0.34693896550038184,0.36992746453555614,0.2520355279027551
0.47337349296942544,0.1464863154635686,0.31205402980943464,0.5252275626481426,0.3413178051920974
0.4812340451723841,0.2054831415105558,0.6583250099921216,0.6971999262779407,0.5568943514724418
0.47612401930997106,0.17925472704456183,0.543998011543801,0.6963830637282457,0.39188109984377145
0.4490004700087076,0.1558153386285714,0.5307788639850468,0.39190590300346717,0.40320765052105045
0.6149063827307322,0.6154587198159751,0.32087525861653904,0.9239632368781759,0.8489172830927008
0.4528358735165398,0.18806418405746256,0.5196001554111889,0.4002024666386604,0.40595256797353035
0.38292728169261475,0.18144107106926538,0.3267172857431839,0.48479242840474107,0.36488315751856765
0.3895723480192285,0.17438002316526957,0.2502279725242419,0.577186506459504,0.3864182992756734
0.35024832153023855,0.6328319826482387,0.0,0.5967242442532174,0.8307211593828467
0.4590445746800178,0.2609300307135186,0.4887873497812522,0.39885042055557546,0.38854016560929117
0.48616530293203747,0.7398461469957793,0.22273372000607916,0.8326910877756468,0.8731209618760483
0.5172750564891798,0.08154997672264591,0.7302869988684227,0.632189776171538,0.27167813026754695
0.7153996392918838,0.404079237210761,0.4921891806672909,0.33478257038365455,0.38330822938274745
0.4444826998534902,0.253293189349922,0.41880765045056567,0.5001385491107481,0.22160534964077228
0.47043791326395606,0.07900350771537959,0.41190144070422097,0.520203541175552,0.37863170357270937
0.6888246692316674,0.32357100830527297,0.5381423428243657,0.7713224531019927,0.5155404714645828
0.4402131155733889,0.1847144695239402,0.4173579619785447,0.3893502662637897,0.39771928044120447
0.4785138634538694,0.2022182336192243,0.8419450457899085,0.4036239553150278,0.43252246372598313
0.5327014903716214,0.15605420140408774,0.27590759176733526,0.6249965634122674,0.3674861394279211
0.48346702435219313,0.11752008690150556,0.6474925659994669,0.7513896166374737,0.3443174741700159
0.5248349066829249,0.25076524719575527,0.6686564974970298,0.5098594016896693,0.44580179956289745
0.46117328945974684,0.17040825820718197,0.4978886706304678,0.5466566829815724,0.28214360455780185
0.4969298134273762,0.7065418980659548,0.3107135967288679,0.8730398542207318,0.9153127322957566
0.474284643357107,0.2445768933911059,0.8165940271336798,0.49661720969148243,0.34008927631065344
0.4341999927137471,0.2061558821734957,0.5120372441220838,0.4074663466750812,0.3904181065933474
0.48087181818353386,0.22810421553050295,0.7833807977812011,0.46228579624712557,0.49377119857967844
0.3965151219483827,0.2541506972329774,0.3252728320028824,0.5323205621737532,0.4905716739610198
0.4562117472476136,0.20667267667212658,0.31171826329919594,0.5658776234005439,0.3507617812198465
0.5978573617128462,0.2518390205812153,0.48065209077671045,0.26834180128473184,0.463275646684469
0.35195483693626095,0.2818394719216332,0.3264195642910904,0.521059785956438,0.5042222993118399
0.3018444723976564,0.7552752108140062,0.4303740237824685,0.7822311804397093,0.905245806747885
0.8390905447267645,0.5664398744831016,0.4052924643170449,0.6089316931644896,0.16202517450385764
0.46806272204461963,0.21366749745939154,0.6479465715739667,0.4158990443553828,0.5370902228553356
0.6692004606659768,0.5677709418177155,0.4520082509838925,0.8462994787127023,0.7991146176146456
0.3987105000778238,0.23764763904650016,0.34534597885162294,0.5261428409997916,0.4763137103810899
0.5222515701342257,0.20859872439015886,0.20661805072091838,0.45419119436963334,0.683894428358383
0.46423161106871336,0.20462532584316778,0.7677732928507393,0.48988273003988475,0.4595825033974902
0.6067144611195946,0.4827141654106039,0.28392822273194523,0.8030413138787118,0.7862310855668612
0.4807928697534641,0.19057788473702958,0.7761917517131298,0.5659447792331231,0.48472400289119427
0.4676762804031933,0.059593801695330934,0.18311641686161245,0.3221061438274473,0.48390359582568643
0.5004792863263388,0.21471138340781237,0.6021033364892187,0.24434235650902716,0.48369639297572115
0.6736395462306404,0.3884951724381969,0.2700369818970869,0.6386134528317369,0.5913578604987613
0.5004792863263388,0.21471138340781243,0.6021033364892187,0.24434235650902736,0.4836963929757211
0.4401980408036931,0.22718610431837238,0.6116826380209497,0.6495087411295036,0.33212347802003833
0.8191075220739985,0.36629957704519817,0.3578885026350632,0.38244448951027205,0.27716806499296187
0.49034553619658555,0.0949704239417764,0.4121930207760758,0.4900487649614996,0.3765228745903879
0.4331737277290043,0.1526471190664636,0.4696745715971265,0.6169059973645424,0.4024626870772609
0.41102176369494403,0.17703612369611652,0.43362958382565725,0.5561556387489512,0.30230421244773537
0.4412190848356079,0.23585165539988384,0.49516234445128976,0.6394025166972315,0.6588285871358661
0.6293531763995422,0.24213107066600473,0.32138339218433354,0.5470826825180874,0.3092897306391776
0.6440831379949734,0.3823727380999453,0.4353576695152584,0.37487541511683214,0.14708041778936193
0.4568392668658647,0.1751660860574298,0.6708639204532741,0.5485833326694728,0.4473946240583542
